source_id,formal_name,lat,long,sit_prec,geo_src,lat_long_src_id,name_src,site_cat,hist_affl,state_affl,cultrl_affl_1,cultrl_affl_2,site_sgnf,mil_use,aaas,state_hiu,nga,dia,osm,coder1,coder1_date ,coder2,coder2_date ,apprv,apprv_date ,Notes1,Notes2,KHChanges,Hst 1,Hst 2,Religion,Language,Ethnicity,Governorate,FID_OLD,OBJECTID_OLD,PlyContain,PtContaine,PennContai,cat_code_old
AAASSYR00012,Al Huda Masjed,36.1932805998,37.1233799001,,OSM_Polygon,203515201,OSM_Polygon,Religious Site,MD02,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Early Modern – Ottoman Empire,,Sunni,Arabic,Arab,Aleppo,11,12,1,0,0,9
AAASSYR03177,Damascus Mausoleum Dubajiye,33.5310919999,36.2896469995,,Penn,760PCHC950,Penn,Monument,M002,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Early Modern – Ottoman Empire,,Sunni,Arabic,Arab,,3176,3177,0,0,0,7
AAASSYR03179,Damascus Mausoleum Darwish Pasha,33.5092309998,36.3005750003,,Penn,760PCHC949,Penn,Monument,M002,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Early Modern – Ottoman Empire,,Sunni,Arabic,Arab,,3178,3179,0,0,0,7
AAASSYR00239,Aleppo Mosque al-Adliyeh,36.19749625,37.157808,,OSM_Polygon,203467552,Penn,Religious Site,M002,,M015,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,0, ,Early Modern-Ottoman Empire,16th century,Shii?,Arabic,Arab,Aleppo,238,239,0,0,1,9
AAASSYR00234,"Zaki Pasha Mosque, Aleppo",36.20473955,37.14021045,,OSM_Polygon,203462090,OSM_Polygon,Religious Site,M002,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Early Modern-Ottoman Empire,"Ottoman Empire, 1898",Islam,Arabic,Arab,Aleppo,233,234,0,0,0,9
AAASSYR00694,Aleppo National Museum,36.2034368,37.1503096997,,OSM_Polygon,233417170,Penn,Museum,M002,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Iron Age - Ba'thist Republic of Syria,Modern - Ba'thist Repuplic of Syria,,Arabic,Arab,,693,694,0,0,1,8
AAASSYR02637,Damascus House of the Spanish Crown (Sarkis Palace),33.5114470003,36.3155059999,,Penn,760SY0371,Penn,Historic Structure,M002,,MD09,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Late Ottoman,Modern – Mandate Period,Syriac Catholic Church,Western Aramaic,Assyrian,,2636,2637,0,0,0,5
AAASSYR02841,Babisqa Dead City,36.2144919997,36.6899720002,,Penn,760SY0418,Penn,Archaeological Site,M003,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval - Byzantine,Modern –Ba’thist Republic of Syria,Islamic,Arabic,Arab,,2840,2841,0,0,0,1
AAASSYR02910,Sarjebleh Dead City,36.2397389999,36.7168390002,,Penn,760SY0133,Penn,Archaeological Site,M003,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval - Byzantine,Modern –Ba’thist Republic of Syria,Islamic,Arabic,Arab,,2909,2910,0,0,0,1
AAASSYR03005,Serjilla Dead City,35.6555940003,36.5262859998,,Penn,760PCHC1597,Penn,Archaeological Site,M003,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval - Byzantine,Modern –Ba’thist Republic of Syria,Islamic,Arabic,Arab,,3004,3005,0,0,0,1
AAASSYR02863,Sarfud Dead City,36.1911190004,36.6863080004,,Penn,760SY0141,Penn,Archaeological Site,M003,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval - Byzantine,,Islamic,Arabic,Arab,,2862,2863,0,0,0,1
AAASSYR00909,(english) Cathedral of St. Simeon the Stylite,36.3329177004,36.84366795,,OSM_Polygon,173166964,OSM_Polygon,Archaeological Site,M003,,MH11,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Medieval - Christian,,Christian: Syriac Orthodox Church,Syriac,Assyrian,,908,909,0,0,0,1
AAASSYR00811,Homs Citadel and Castle,34.7234329502,36.7144642505,,OSM_Polygon,105776501,Penn,Archaeological Site,M004,,M015,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval - Islamic - Ayyubid,Bronze Age,Shia,Arabic,Arab,,810,811,0,0,1,1
AAASSYR00238,Aleppo Mosque al-Haddadin,36.2042462498,37.1676358497,,OSM_Polygon,203466290,Penn,Religious Site,M004,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Medieval - Islamic - Mamluk,,Islam (my guess is Sunni - Rim will know for certain),Arabic,Arab,Aleppo,237,238,0,0,1,9
AAASSYR00897, ,33.4660265998,36.4816286001,,OSM_Polygon,166333145,OSM_Polygon,Cultural Center,M002,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Medieval - Ottoman,,Levantine,Arabic,Arab,,896,897,0,0,0,4
AAASSYR02926,Lubben Byzantine Ruins,32.919433,36.3939190004,,Penn,760PCHC1112,Penn,Archaeological Site,M003,,MD06,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Medieval – Byzantine ,,Druze,Arabic,Arab,,2925,2926,0,0,0,1
AAASSYR03152,Tartus Ancient City Walls,34.892439,35.8766000002,,Penn,760SY0090,Penn,Archaeological Site,M003,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval – Christian,,,Arabic,Arab,,3151,3152,0,1,0,1
AAASSYR03013,Maarat al-Numan Minaret,35.6500719999,36.6777359998,,Penn,760PCHC1115,Penn,Religious Site,M003,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Medieval – Crusades,Modern –Ba’thist Republic of Syria,Islamic,Arabic,Arab,,3012,3013,0,0,0,9
AAASSYR00227,Aleppo Mashhad al-Hussein,36.19533395,37.13292915,,OSM_Polygon,203435797,Penn,Religious Site,M003,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,0, ,Medieval – Crusades,,Sunni,Arabic,Arab,Aleppo,226,227,0,0,1,9
AAASSYR00174,Lady Nafisa Mosque,36.1963218004,37.1071590005,,OSM_Polygon,174884432,OSM_Polygon,Religious Site,M004,,M015,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Medieval – Islamic,,Shia,Arabic,Arab,,173,174,0,0,0,9
AAASSYR00249,(mosque al mubashshirin bialjann) جامع المبشرين بالجنة ,36.2031044504,37.1274846498,,OSM_Polygon,203512036,OSM_Polygon,Religious Site,M004,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Medieval – Islamic,,Sunni,Arabic,Arab,,248,249,0,0,0,9
AAASSYR02742,Aleppo Suq Saqatiya,36.1987470004,37.1563220001,,Penn,760PCHC808,Penn,Historic Structure,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,"Medieval – Islamic
Mamluks ",Modern –Ba’thist,Islamic,Arabic,Arab,,2741,2742,0,0,0,5
AAASSYR02639,Damascus Hammam al-Bakri,33.512767,36.3134669998,,Penn,760SY0349,Penn,Historic Structure,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,"Medieval – Islamic
Mamluks ",Modern –Ba’thist Republic of Syria ,Islamic,Arabic,Arab,,2638,2639,0,0,0,5
AAASSYR02616,Damascus Mausoleum Turba Takritiye (Madrasa Tabutluk),33.5275139997,36.2849690003,,Penn,760PCHC978,Penn,Monument,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,"Medieval – Islamic
Mamluks ",,Islamic,Arabic,Arab,,2615,2616,0,0,0,7
AAASSYR02784,Qal'at al-Khawabi,34.9729139999,36.0023079995,,Penn,760SY0091,Penn,Archaeological Site,M004,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,"Medieval – Islamic –
Mamluks",Modern –Ba’this,"Islamic (Sunni, but majority Shia until c. 1920) )",Arabic,Arab,,2783,2784,0,0,0,1
AAASSYR02771,Aleppo Suq Karamash,36.1990390003,37.1590310005,,Penn,760PCHC795,Penn,Historic Structure,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,"Medieval – Islamic –
Mamluks ",Modern –Ba’thist,Islamic,Arabic,Arab,,2770,2771,0,0,0,5
AAASSYR00264,"Wahshi & Thoban Mosque (ثوبان), Aleppo",36.2165897,37.1675829,,OSM_Polygon,203569197,OSM_Polygon,Religious Site,M004,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,"Medieval – Islamic –
Mamluks 
",,Islam,Arabic,Arab,Aleppo,263,264,0,0,0,9
AAASSYR00277,"Ibrahim Khalil Mosque, Aleppo",36.2075148,37.18679675,,OSM_Polygon,203617359,OSM_Polygon,Religious Site,M004,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,"Medieval – Islamic –
Nizaris
",,Islam,Arabic,Arab,,276,277,0,0,0,9
AAASSYR00001,Damascus Dahdah Cemetery / eلبية (Alwa Aleppo),33.51741535,36.30550025,,OSM_Polygon,26773979,Penn,Cemetery,M004,0,M016,M010,2,0,1,,,,,SRW001,31-Aug-2016,,,,, ,0, ,Medieval – Islamic – Abbasid ,,Sufi,Arabic,Arab,Damascus,0,1,1,0,1,3
AAASSYR00222,"Al-Asfar Mosque, Aleppo",36.19632725,37.1554762,,OSM_Polygon,203435704,OSM_Polygon,Religious Site,M004,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Medieval – Islamic – Mamluks,,Islam,Arabic,Arab,,221,222,0,0,0,9
AAASSYR03069,Inat Ayyubid Cistern,32.351814,36.807297,,Penn,760PCHC1093,Penn,Archaeological Site,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Medieval – Islamic – Mamluks,,Islam,Arabic,Arab,,3068,3069,0,0,0,1
AAASSYR00206,Aleppo al-Firdaws Madrasa and Mosque,36.1864641,37.1554283998,,OSM_Polygon,203389513,Penn,Religious Site,M004,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,2, ,Medieval – Islamic –Ayyubids,,Sunni,Arabic,Arab,,205,206,0,0,1,9
AAASSYR00341,"Al-Rumi Mosque, Aleppo",36.1953316,37.1572068,,OSM_Polygon,203752743,Penn,Religious Site,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,0, ,Medieval – Islamic –Mamluks,,Islam,Arabic,Arab,Aleppo,340,341,0,0,1,9
AAASSYR01617,Aleppo Armenian Church of the 40 Martyrs,36.2077602,37.1550363003,,OSM_Points,2430028380,OSM_Points,Religious Site,M004,,RJ03,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Medieval – Mamluks,,Armenian Catholic Church,Armenian,Armenian,,1616,1617,0,0,1,9
AAASSYR02459,Aleppo Mosque al-Midani,36.206650247,37.1633409232,,Penn,760PCHC748,Penn,Religious Site,M004,,M010,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Medieval – Mamluks,,Islam,Arabic,Arab,,2458,2459,0,0,0,9
AAASSYR00703,Holy Cross Church,36.2123978001,37.155326,,OSM_Polygon,234937578,OSM_Polygon,Religious Site,MD01,,RJ03,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Armenian Catholic Church,Armenian,Armenian,,702,703,0,0,0,9
AAASSYR00245,"Imam Shafi'I Mosque, Aleppo (الامام الشافعي)",36.22448425,37.13401895,,OSM_Polygon,203500092,OSM_Polygon,Religious Site,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Modern,,Islam,Arabic,Arab,Aleppo,244,245,0,0,0,9
AAASSYR00246,"Sheikh Taha Mosque, Aleppo (جامع الشيخ طه)",36.2169307,37.1525907,,OSM_Polygon,203504518,OSM_Polygon,Religious Site,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Modern,,Islam,Arabic,Arab,Aleppo,245,246,0,0,0,9
AAASSYR00260,"Al Maydan Mosque (Shabarek mosque), Aleppo",36.21903845,37.1648847,,OSM_Polygon,203552955,OSM_Polygon,Religious Site,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Modern,,Islam,Arabic,Arab,Aleppo,259,260,0,0,0,9
AAASSYR00320,"Great Mosque of Sheikh Maksoud, Aleppo",36.22903785,37.15897945,,OSM_Polygon,203688833,OSM_Polygon,Religious Site,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Modern,,Islam,Arabic,Arab,Aleppo,319,320,0,0,0,9
AAASSYR00244,"Sa'ad ibn Waqqas Mosque, Aleppo (جامع سعد بن وقاص)",36.22313195,37.1478075,,OSM_Polygon,203500088,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Modern,,Islam (my guess is Sunni),Arabic,Arab,Aleppo,243,244,0,0,0,9
AAASSYR00285,Taqwa Mosque,36.1835464498,37.1291757001,,OSM_Polygon,203625198,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,284,285,0,0,0,9
AAASSYR00295,"Abo Bakr Mosque, Hamadineyeh  (الإباء)",36.1824554501,37.1098799495,,OSM_Polygon,203631812,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,294,295,0,0,0,9
AAASSYR00333,"(Mosque, Aleppo)",36.2479781499,37.0883212001,,OSM_Polygon,203733931,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,Aleppo,332,333,0,0,0,9
AAASSYR00335,"(Mosque, Aleppo)",36.2523659499,37.0857140996,,OSM_Polygon,203733934,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,Aleppo,334,335,0,0,0,9
AAASSYR00363,(Mosque Sincerity) مسجد الإخلاص,34.7216910002,36.7082517999,,OSM_Polygon,203864730,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,362,363,0,0,0,9
AAASSYR00378,"Abu Huraira Mosque, Homs",34.7031134999,36.7105808503,,OSM_Polygon,203929492,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,Homs,377,378,0,0,0,9
AAASSYR00411,Gazwet Badr Mosque ,33.5334154499,36.3235611503,,OSM_Polygon,204167949,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,410,411,0,0,0,9
AAASSYR00420,مسجد زملكا الكببير Zamalka Kabber mosque,33.5260741499,36.3563141501,,OSM_Polygon,204284482,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,419,420,0,1,0,9
AAASSYR00442,Huda Mosque,33.5030868,36.3282401501,,OSM_Polygon,204405317,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,441,442,0,0,0,9
AAASSYR00501,Qmenas Mosque ,35.8857955502,36.6769166505,,OSM_Polygon,204595244,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern,,Sunni,Arabic,Arab,,500,501,0,0,0,9
AAASSYR00506,جامع المصطفى Mustafa Mosque,35.9308568002,36.6437469001,,OSM_Polygon,204661241,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern,,Sunni,Arabic,Arab,,505,506,0,0,0,9
AAASSYR00566,Al Rawdah Cemetery,35.5155526504,35.8078434002,,OSM_Polygon,205077767,OSM_Polygon,Cemetery,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern,,Sunni,Arabic,Arab,,565,566,0,0,0,3
AAASSYR00110,Imtan Modern Cemetery,32.40788315,36.824139751,,OSM_Polygon,145080016,OSM_Polygon,Cemetery,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,0, ,Modern,,,,,,109,110,0,0,0,3
AAASSYR01111,Aleppo Bab al-Hadid Gate,36.2033462002,37.1672860003,,OSM_Points,540422105,OSM_Points,Historic Structure,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'athist Republic of Syria,Medieval - Islamic Nizaris,Islam: Sunni,Arabic,Arab,,1110,1111,0,0,1,5
AAASSYR01075,Bosra al-Omari Mosque,32.5214911004,36.4829738003,,OSM_Points,330779595,OSM_Points,Religious Site,MD01,,MD06,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'athist Republic of Syria,Medieval - Islamic Umayyad,Islam: Druze,Arabic,Arab,,1074,1075,0,0,1,9
AAASSYR01058,Jami Al-Huda (Damascus - Mezzeh),33.4988381997,36.2428489005,,OSM_Points,321322434,OSM_Points,Religious Site,MD01,,MD07,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'athist Republic of Syria,,Islam: Alawi(?),Arabic,Arab,,1057,1058,0,0,0,9
AAASSYR01330,Latakia Yassin Mosque,35.5193852004,35.7944803998,,OSM_Points,968624490,OSM_Points,Religious Site,MD01,,MD07,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'athist Republic of Syria,,Islam: Alawi(?),Arabic,Arab,,1329,1330,0,0,0,9
AAASSYR01033,Seven Bahrat Roundabout,36.5222298001,37.9321533,,OSM_Polygon,329302795,OSM_Polygon,Monument,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'athist Republic of Syria,,Islam: Sunni,Arabic,Arab,,1032,1033,0,0,0,7
AAASSYR01414,Jāmi‘ al Īmān (Al-Iman Mosque - Damascus),33.5233286998,36.2998591,,OSM_Points,1336756462,OSM_Points,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'athist Republic of Syria,,Islam: Sunni,Arabic,Arab,,1413,1414,0,0,0,9
AAASSYR01472,Jāmi‘ Sayyidunā Zakarīyā (Mosque of the Prophet Zakariya - Damascus),33.4846063998,36.3073190002,,OSM_Points,1670264323,OSM_Points,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'athist Republic of Syria,,Islam: Sunni,Arabic,Arab,,1471,1472,0,0,0,9
AAASSYR02594,Jabal Rawdu (archaeology site is to the NW - coordinates are off) - Paleolithic,35.5627618493,35.8589847094,,Penn,760DGAM2047,Penn,Archaeological Site,MD01,,MD07,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,Ancient - Paleolithic,Islam: Alawi,Arabic,Arab,,2593,2594,0,0,0,1
AAASSYR01959,Tell Mardikh (Ebla),35.7970712088,36.7982740908,,OSM_Points,572541010,OSM_Points,Archaeological Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1,4 - Location Changed - Metro Changes,Modern - Ba'thist Republic of Syria,Ancient Mesopotamia - Bronze Age,Islam: Sunni,Arabic,Arab,,1958,1959,0,0,0,1
AAASSYR02508,Damascus Roman Tetrapylon Gateway to Temple Peribolos,33.5100420001,36.3051779997,,Penn,760SY0425,Penn,Archaeological Site,MD01,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria,Classical Antiquity - Roman,Islam: Sunni,Arabic,Arab,,2507,2508,0,0,0,1
AAASSYR02403,Damascus Khan al-Haramein,33.5109749997,36.3053750001,,Penn,760SY0726,Penn,Historic Structure,MD01,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria,Early Modern - Ottoman Empire,Islam: Sunni,Arabic,Arab,,2402,2403,0,0,0,5
AAASSYR02587,Damascus Zawiya Saad al-Din al-Jabawi,33.4885970003,36.294953,,Penn,760PCHC1040,Penn,Religious Site,MD01,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria,Early Modern - Ottoman Empire,Islam: Sunni,Arabic,Arab,,2586,2587,0,0,0,9
AAASSYR01335,Jāmi‘ Şūfān (Soufan Mosque - Latakia),35.5192042,35.7795057998,,OSM_Points,969036257,OSM_Points,Religious Site,MD01,,MD07,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,Early Modern - Ottoman Empire (mid 1800's),Islam: Alawi(?),Arabic,Arab,,1334,1335,0,0,0,9
AAASSYR02203,Daraa Tell el-Ash'ari,32.6066709822,36.2462237643,,OSM_Points,573511228,OSM_Points,Archaeological Site,MD01,,MD06,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1,4 - Location Changed - Metro Changes,Modern - Ba'thist Republic of Syria,Medieval - Byzantine,Islam: Druze,Arabic,Arab,,2202,2203,0,0,0,1
AAASSYR01403,Khabab Cathedral of Our Lady of Dormition ,33.0122435348,36.2789088724,,OSM_Points,1296448335,OSM_Points,Religious Site,MD01,,MD09,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1,4 - Location Changed - Metro OK,Modern - Ba'thist Republic of Syria,Medieval - Christian,Christian - Greek Catholic (Melkite),Arabic,Arab,,1402,1403,0,0,0,9
AAASSYR02497,Damascus Khan Jaqmaq 1,33.5088940004,36.3049860001,,Penn,760PCHC340,Penn,Historic Structure,MD01,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria,Medieval - Islamic - Mamluks,Islam: Sunni,Arabic,Arab,,2496,2497,0,0,0,5
AAASSYR01552,Latakia Al-Hussein Mosque,35.5062163999,35.7756807004,,OSM_Points,2054197452,OSM_Points,Religious Site,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,,Islam,Arabic,Arab,,1551,1552,0,0,0,9
AAASSYR01553,Latakia Obada Ibn Alsamet Mosque,35.5184341,35.7811738995,,OSM_Points,2054197453,OSM_Points,Religious Site,MD01,,M010,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,,Islam,Arabic,Arab,,1552,1553,0,0,0,9
AAASSYR01870,Wadi El-A'Waj,35.414439358,36.5024506252,,OSM_Points,572533035,OSM_Points,Archaeological Site,MD01,,MD07,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1,4 - Location Changed - Metro Changes,Modern - Ba'thist Republic of Syria,,Islam: Alawi,Arabic,Arab,,1869,1870,0,0,0,1
AAASSYR01519,Ø¬Ø§Ù…Ø¹ Ø§Ù„Ø¶Ø§Ø­ÙŠØ©,33.5824656856,36.361746252,,OSM_Points,1827089390,OSM_Points,Religious Site,MD01,,MD07,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1,4 - Location Changed - Metro OK,Modern - Ba'thist Republic of Syria,,Islam: Alawi(?),Arabic,Arab,,1518,1519,0,0,0,9
AAASSYR01597,Al-Hadi Mosque (Aleppo region),36.2292893999,37.0105709995,,OSM_Points,2207769155,OSM_Points,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Arabic,Arab,,1596,1597,0,0,0,9
AAASSYR01625,"Aleppo Grand Mosque, Kafr Nabl",35.6133315003,36.5619952,,OSM_Points,2605210340,OSM_Points,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Arabic,Arab,,1624,1625,0,0,0,9
AAASSYR01656,Mosque - Kafr Batna (Damascus),33.5125922003,36.3790147996,,OSM_Points,3262147396,OSM_Points,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Arabic,Arab,,1655,1656,0,0,0,9
AAASSYR02170,Maqbarat al Halaf,34.805997794,40.7490724377,,OSM_Points,573457542,OSM_Points,Cemetery,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1, ,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Arabic,Arab,,2169,2170,0,0,0,3
AAASSYR02232,Qasr as Shabak (Damascus region),33.2224883423,36.7853987941,,OSM_Points,573515020,OSM_Points,Archaeological Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1,4 - Location Changed - Metro Changes,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Arabic,Arab,,2231,2232,0,0,0,1
AAASSYR02605,Duma Public Library,33.5717169997,36.3964830003,,Penn,760PCHC462,Penn,Library,MD01,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Arabic,Arab,,2604,2605,0,0,0,6
AAASSYR02563,Hasakah Jabal Abd Al-Aziz Park,36.4237000004,40.3190000002,,Penn,760DGAM2021,Penn,Other,MD01,,M014,,,,1,,,,,SRW001,31-Aug-2016,,,,,,1,No Changes,Modern - Ba'thist Republic of Syria,,Islam: Sunni,Kurdish,Kurds,,2562,2563,0,0,0,10
AAASSYR02273,Khirbat Dabak,34.3761553501,36.9129243435,,OSM_Points,573522423,OSM_Points,Archaeological Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,,,1,4 - Location Changed - Metro Changes,Modern - Ba'thist Republic of Syria,,Islam:Sunni,Arabic,Arab,,2272,2273,0,0,0,1
AAASSYR01370,Damascus Mosque and Mausoleum of Sayyidah Ruqayya,33.5133036004,36.3070307004,,OSM_Points,1186900076,OSM_Points,Religious Site,MD01,,M015,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern - Ba'thist Republic of Syria - Iranian,Medieval - Islamic - Umayad,Islam: Shi'i,Arabic,Arab,,1369,1370,0,0,1,9
AAASSYR00795,Franciscan School Aleppo,36.2136615496,37.1372041001,,OSM_Polygon,43140755,OSM_Polygon,Religious Site,MD01,,MD09,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern – Mandate Period,,Christian - Roman Catholic,Arabic,Arab,,794,795,0,0,0,9
AAASSYR00161,Al-Sahabeh Mosque,33.5421434998,36.2161232,,OSM_Polygon,171455069,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern – Syrian Republic ,,Sunni,Arabic,Arab,,160,161,0,0,0,9
AAASSYR00417, مسجد البشير(Bashir Ibrahimi Mosque),33.5406196004,36.3628619999,,OSM_Polygon,204275819,OSM_Polygon,Religious Site,MD01,,M014,,,,1,,,,1,SRW001,31-Aug-2016,,,,, ,1, ,Modern – Syrian Republic ,,Sunni,Arabic,Arab,,416,417,0,0,0,9
